Q21,2136124.0,->  Nested Loop Semi Join  (cost=7193.26..9978567.46 rows=1 width=34) (actual time=112.897..125144.020 rows=2136124 loops=1)
Q3,959984.0,->  Sort  (cost=8062242.82..8086242.42 rows=9599840 width=20) (actual time=109286.713..109286.715 rows=10 loops=1)
Q18,909899.4,->  GroupAggregate  (cost=36382926.84..38885150.36 rows=90989946 width=39) (actual time=264632.976..264633.309 rows=100 loops=1)
Q18,129800.2,->  Sort  (cost=36382926.84..36610401.71 rows=90989946 width=39) (actual time=264632.965..264633.005 rows=701 loops=1)
Q21,119795.0,->  Nested Loop Anti Join  (cost=7193.83..9978570.55 rows=1 width=26) (actual time=114.254..133922.140 rows=119795 loops=1)
Q10,85019.3,->  Sort  (cost=6946409.73..6950660.70 rows=1700386 width=176) (actual time=94644.262..94644.265 rows=20 loops=1)
Q9,74804.1,->  Sort  (cost=3470703.24..3470703.57 rows=131 width=46) (actual time=487305.272..492219.918 rows=9799341 loops=1)
Q9,74804.1,->  Nested Loop  (cost=200547.41..3470694.61 rows=131 width=24) (actual time=2902.119..401212.921 rows=9799341 loops=1)
Q9,74804.1,->  Nested Loop  (cost=200546.84..3470614.09 rows=131 width=24) (actual time=2902.081..206355.945 rows=9799341 loops=1)
Q9,74804.1,->  Nested Loop  (cost=200546.42..3470554.80 rows=131 width=28) (actual time=2902.064..166004.672 rows=9799341 loops=1)
Q9,74804.1,->  Hash Join  (cost=200548.97..3470698.63 rows=131 width=46) (actual time=2902.179..413347.139 rows=9799341 loops=1)
Q18,71986.2,->  Hash Join  (cost=6320934.00..8156213.09 rows=22747649 width=39) (actual time=157790.143..177464.008 rows=316 loops=1)
Q18,71986.2,->  Hash Join  (cost=6113848.00..7551043.23 rows=22747649 width=20) (actual time=154260.558..173933.405 rows=316 loops=1)
Q18,71986.2,->  Hash  (cost=8156213.09..8156213.09 rows=22747649 width=39) (actual time=177465.511..177465.511 rows=316 loops=1)
Q18,41134.6,->  Hash Join  (cost=8618275.70..21866411.71 rows=90989946 width=39) (actual time=178016.648..264629.934 rows=2212 loops=1)
Q2,14219.0,->  Merge Join  (cost=1431184.22..3120697.92 rows=1 width=190) (actual time=21847.566..28189.081 rows=14219 loops=1)
Q18,13744.9,->  Hash  (cost=6059555.63..6059555.63 rows=4343389 width=4) (actual time=154172.381..154172.381 rows=316 loops=1)
Q18,13744.9,->  HashAggregate  (cost=5961829.38..6016121.74 rows=4343389 width=8) (actual time=129393.367..154171.606 rows=316 loops=1)
Q21,12088.0,->  HashAggregate  (cost=9978570.55..9978570.56 rows=1 width=26) (actual time=134090.854..134093.996 rows=12088 loops=1)
Q15,11123.0,->  Subquery Scan on revenue4  (cost=5029294.83..5029545.10 rows=11123 width=12) (actual time=161874.666..161943.806 rows=1 loops=1)
Q15,11123.0,->  Sort  (cost=5030292.64..5030320.45 rows=11123 width=12) (actual time=161943.829..161943.830 rows=1 loops=1)
Q15,11123.0,Merge Join  (cost=10009447.51..10024709.29 rows=11123 width=79) (actual time=161969.248..161969.251 rows=1 loops=1)
Q15,11123.0,->  HashAggregate  (cost=5029294.83..5029433.87 rows=11123 width=12) (actual time=161874.666..161943.805 rows=1 loops=1)
Q7,764.2,Sort  (cost=6580454.12..6580461.77 rows=3057 width=64) (actual time=116619.753..116619.753 rows=4 loops=1)
Q7,764.2,->  HashAggregate  (cost=6580231.30..6580277.15 rows=3057 width=64) (actual time=116619.686..116619.696 rows=4 loops=1)
Q8,366.5,Sort  (cost=5534645.94..5534647.78 rows=733 width=38) (actual time=49692.767..49692.768 rows=2 loops=1)
Q8,366.5,->  HashAggregate  (cost=5534598.24..5534611.06 rows=733 width=38) (actual time=49692.725..49692.726 rows=2 loops=1)
Q21,100.0,->  Sort  (cost=9978570.57..9978570.58 rows=1 width=26) (actual time=134096.796..134096.803 rows=100 loops=1)
Q21,100.0,Limit  (cost=9978570.57..9978570.58 rows=1 width=26) (actual time=134096.798..134096.816 rows=100 loops=1)
Q2,100.0,->  Sort  (cost=3120697.93..3120697.94 rows=1 width=190) (actual time=28202.916..28202.936 rows=100 loops=1)
Q2,100.0,Limit  (cost=3120697.93..3120697.94 rows=1 width=190) (actual time=28202.918..28202.942 rows=100 loops=1)
Q21,42.0,->  Index Scan using pk_lineitem on lineitem l2  (cost=0.57..1.76 rows=42 width=8) (actual time=0.006..0.006 rows=1 loops=2216600)
Q11,34.6,Sort  (cost=1850476.53..1852873.13 rows=958641 width=12) (actual time=20861.524..20864.860 rows=27645 loops=1)
Q11,34.6,->  HashAggregate  (cost=876417.95..888400.97 rows=958641 width=12) (actual time=20606.861..20845.350 rows=27645 loops=1)
Q3,28.2,->  HashAggregate  (cost=7758795.33..7854793.73 rows=9599840 width=20) (actual time=109067.321..109223.711 rows=340165 loops=1)
Q15,26.9,->  HashAggregate  (cost=4978904.17..4979015.40 rows=11123 width=12) (actual time=78669.118..78785.907 rows=300000 loops=1)
Q4,14.0,->  Index Scan using pk_lineitem on lineitem  (cost=0.57..7.79 rows=14 width=4) (actual time=0.014..0.014 rows=1 loops=1663700)
Q21,14.0,->  Index Scan using pk_lineitem on lineitem l3  (cost=0.57..1.76 rows=14 width=8) (actual time=0.004..0.004 rows=1 loops=2136124)
Q14,13.7,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..23663.31 rows=2323931 width=0) (actual time=382.125..382.125 rows=32066560 loops=1)
Q3,10.6,->  Hash Join  (cost=2311269.71..7614797.73 rows=9599840 width=20) (actual time=28256.740..108234.689 rows=899360 loops=1)
Q5,10.2,->  Index Scan using pk_lineitem on lineitem  (cost=0.57..3.56 rows=41 width=16) (actual time=0.015..0.017 rows=4 loops=1367906)
Q16,10.0,->  Bitmap Index Scan on part_p_size_brin_idx  (cost=0.00..7263.51 rows=965800 width=0) (actual time=99.868..99.868 rows=9728000 loops=1)
Q4,9.3,->  Nested Loop Semi Join  (cost=17484.69..2725103.09 rows=162646 width=16) (actual time=85.424..43787.030 rows=1526037 loops=1)
Q9,8.0,->  Index Scan using lineitem_l_partkey_l_quantity_idx on lineitem  (cost=0.57..1.89 rows=1 width=24) (actual time=0.019..0.112 rows=8 loops=1305456)
Q8,5.8,->  Bitmap Index Scan on customer_c_nationkey_c_custkey_brin_idx  (cost=0.00..1850.00 rows=180000 width=0) (actual time=11.219..11.219 rows=1058560 loops=5)
Q5,5.8,->  Bitmap Index Scan on customer_c_nationkey_c_custkey_brin_idx  (cost=0.00..1850.00 rows=180000 width=0) (actual time=11.378..11.378 rows=1058560 loops=5)
Q2,5.5,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..390.00 rows=12000 width=0) (actual time=0.650..0.650 rows=66560 loops=5)
Q21,5.5,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..102.00 rows=12000 width=0) (actual time=0.663..0.663 rows=66560 loops=1)
Q20,5.5,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..102.00 rows=12000 width=0) (actual time=0.646..0.646 rows=66560 loops=1)
Q11,5.5,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..102.00 rows=12000 width=0) (actual time=0.692..0.692 rows=66560 loops=1)
Q11,5.5,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..102.00 rows=12000 width=0) (actual time=0.671..0.671 rows=66560 loops=1)
Q16,5.1,->  Index Scan using supplier_s_suppkey_idx_like on supplier  (cost=0.14..8.69 rows=30 width=4) (actual time=0.038..1.338 rows=155 loops=1)
Q5,5.0,Sort  (cost=6621157.57..6621157.63 rows=25 width=34) (actual time=53908.288..53908.288 rows=5 loops=1)
Q5,5.0,->  HashAggregate  (cost=6621156.73..6621156.98 rows=25 width=34) (actual time=53908.244..53908.245 rows=5 loops=1)
Q4,5.0,Sort  (cost=2725916.34..2725916.35 rows=1 width=16) (actual time=44700.382..44700.383 rows=5 loops=1)
Q4,5.0,->  HashAggregate  (cost=2725916.32..2725916.33 rows=1 width=16) (actual time=44700.338..44700.340 rows=5 loops=1)
Q4,4.5,->  Bitmap Index Scan on orders_o_orderdate_o_orderkey_brin_idx  (cost=0.00..17060.31 rows=1695231 width=0) (actual time=84.845..84.845 rows=7644160 loops=1)
Q15,4.4,->  Index Scan using pk_supplier on supplier  (cost=0.42..14345.36 rows=300000 width=71) (actual time=0.040..18.804 rows=67000 loops=1)
Q10,4.4,->  Bitmap Index Scan on orders_o_orderdate_o_orderkey_brin_idx  (cost=0.00..17370.69 rows=1726269 width=0) (actual time=85.056..85.056 rows=7682560 loops=1)
Q13,4.3,Sort  (cost=2669930.55..2669931.05 rows=200 width=8) (actual time=89673.103..89673.105 rows=46 loops=1)
Q13,4.3,->  HashAggregate  (cost=2669920.91..2669922.91 rows=200 width=8) (actual time=89673.034..89673.042 rows=46 loops=1)
Q17,3.7,->  Nested Loop  (cost=220.71..346937.28 rows=61164 width=4) (actual time=4.290..706.093 rows=16350 loops=1)
Q17,3.3,->  Index Scan using lineitem_l_partkey_l_quantity_idx on lineitem  (cost=9.77..53.60 rows=10 width=12) (actual time=0.020..0.049 rows=3 loops=6039)
Q3,3.0,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..741198.48 rows=98769931 width=0) (actual time=385.456..385.456 rows=32322560 loops=1)
Q3,2.8,->  Bitmap Index Scan on orders_o_orderdate_o_orderkey_brin_idx  (cost=0.00..165171.50 rows=22008466 width=0) (actual time=85.027..85.027 rows=7682560 loops=1)
Q22,2.3,Sort  (cost=2461312.53..2461312.54 rows=3 width=20) (actual time=33154.104..33154.104 rows=7 loops=1)
Q22,2.3,->  HashAggregate  (cost=2302507.71..2302507.75 rows=3 width=20) (actual time=33154.060..33154.061 rows=7 loops=1)
Q15,2.3,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..567055.64 rows=75550886 width=0) (actual time=380.359..380.359 rows=32097280 loops=1)
Q15,2.3,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..567055.64 rows=75550886 width=0) (actual time=378.444..378.444 rows=32097280 loops=1)
Q2,2.0,->  Nested Loop  (cost=1.00..70.15 rows=1 width=4) (actual time=0.044..0.062 rows=2 loops=19276)
